ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;Classe_Voto_Laurea;Genere;LAU
2021;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;101-105;F;393
2021;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;106-110;F;593
2021;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;106-110;M;328
2021;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;110 e lode;M;416
2021;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;110 e lode;F;1614
2021;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;91-100;M;3014
2021;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;91-100;F;2117
2021;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;66-90;M;583
2021;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;110 e lode;M;1462
2021;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;106-110;M;2251
2021;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;106-110;F;2275
2021;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;101-105;M;2367
2021;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;101-105;F;1916
2021;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;66-90;F;422
2021;06501;Salerno - Università degli studi;Campania;SUD;106-110;M;490
2021;06501;Salerno - Università degli studi;Campania;SUD;66-90;F;236
2021;06501;Salerno - Università degli studi;Campania;SUD;91-100;M;783
2021;06501;Salerno - Università degli studi;Campania;SUD;91-100;F;876
2021;06501;Salerno - Università degli studi;Campania;SUD;66-90;M;407
2021;06501;Salerno - Università degli studi;Campania;SUD;110 e lode;F;896
2021;06501;Salerno - Università degli studi;Campania;SUD;101-105;F;673
2021;06501;Salerno - Università degli studi;Campania;SUD;106-110;F;730
2021;06501;Salerno - Università degli studi;Campania;SUD;101-105;M;508
2021;06501;Salerno - Università degli studi;Campania;SUD;110 e lode;M;604
2021;06601;L'Aquila - Università degli studi;Abruzzo;SUD;106-110;M;393
2021;06601;L'Aquila - Università degli studi;Abruzzo;SUD;91-100;M;270
2021;06601;L'Aquila - Università degli studi;Abruzzo;SUD;91-100;F;279
2021;06601;L'Aquila - Università degli studi;Abruzzo;SUD;66-90;M;60
2021;06601;L'Aquila - Università degli studi;Abruzzo;SUD;66-90;F;57
2021;06601;L'Aquila - Università degli studi;Abruzzo;SUD;110 e lode;F;582
2021;06601;L'Aquila - Università degli studi;Abruzzo;SUD;106-110;F;408
2021;06601;L'Aquila - Università degli studi;Abruzzo;SUD;101-105;M;261
2021;06601;L'Aquila - Università degli studi;Abruzzo;SUD;101-105;F;263
2021;06601;L'Aquila - Università degli studi;Abruzzo;SUD;110 e lode;M;319
2021;06701;Teramo - Università degli studi;Abruzzo;SUD;110 e lode;M;67
2021;06701;Teramo - Università degli studi;Abruzzo;SUD;66-90;M;48
2021;06701;Teramo - Università degli studi;Abruzzo;SUD;91-100;F;136
2021;06701;Teramo - Università degli studi;Abruzzo;SUD;66-90;F;41
2021;06701;Teramo - Università degli studi;Abruzzo;SUD;106-110;M;68
2021;06701;Teramo - Università degli studi;Abruzzo;SUD;106-110;F;120
2021;06701;Teramo - Università degli studi;Abruzzo;SUD;101-105;F;85
2021;06701;Teramo - Università degli studi;Abruzzo;SUD;101-105;M;94
2021;06701;Teramo - Università degli studi;Abruzzo;SUD;91-100;M;157
2021;06701;Teramo - Università degli studi;Abruzzo;SUD;110 e lode;F;134
2021;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;66-90;M;232
2021;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;voto non previsto;M;2
2021;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;voto non previsto;F;3
2021;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;91-100;F;959
2021;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;66-90;F;287
2021;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;110 e lode;F;704
2021;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;101-105;F;572
2021;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;106-110;M;250
2021;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;106-110;F;583
2021;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;101-105;M;245
2021;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;110 e lode;M;261
2021;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;91-100;M;488
2021;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";Abruzzo;SUD;101-105;F;2
2021;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";Abruzzo;SUD;91-100;M;3
2021;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";Abruzzo;SUD;91-100;F;1
2021;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";Abruzzo;SUD;101-105;M;1
2021;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";Abruzzo;SUD;66-90;M;1
2021;07001;Campobasso - Università degli studi del Molise;Molise;SUD;66-90;F;61
2021;07001;Campobasso - Università degli studi del Molise;Molise;SUD;101-105;F;98
2021;07001;Campobasso - Università degli studi del Molise;Molise;SUD;91-100;F;165
2021;07001;Campobasso - Università degli studi del Molise;Molise;SUD;91-100;M;129
2021;07001;Campobasso - Università degli studi del Molise;Molise;SUD;66-90;M;51
2021;07001;Campobasso - Università degli studi del Molise;Molise;SUD;110 e lode;F;234
2021;07001;Campobasso - Università degli studi del Molise;Molise;SUD;106-110;M;104
2021;07001;Campobasso - Università degli studi del Molise;Molise;SUD;101-105;M;77
2021;07001;Campobasso - Università degli studi del Molise;Molise;SUD;106-110;F;175
2021;07001;Campobasso - Università degli studi del Molise;Molise;SUD;110 e lode;M;95
2021;07101;Foggia - Università degli studi;Puglia;SUD;110 e lode;F;471
2021;07101;Foggia - Università degli studi;Puglia;SUD;91-100;M;127
2021;07101;Foggia - Università degli studi;Puglia;SUD;91-100;F;180
2021;07101;Foggia - Università degli studi;Puglia;SUD;66-90;M;33
2021;07101;Foggia - Università degli studi;Puglia;SUD;110 e lode;M;201
2021;07101;Foggia - Università degli studi;Puglia;SUD;106-110;M;128
2021;07101;Foggia - Università degli studi;Puglia;SUD;106-110;F;268
2021;07101;Foggia - Università degli studi;Puglia;SUD;101-105;M;83
2021;07101;Foggia - Università degli studi;Puglia;SUD;101-105;F;153
2021;07101;Foggia - Università degli studi;Puglia;SUD;66-90;F;28
2021;07201;Bari - Università degli studi;Puglia;SUD;110 e lode;M;672
2021;07201;Bari - Università degli studi;Puglia;SUD;66-90;M;211
2021;07201;Bari - Università degli studi;Puglia;SUD;voto non previsto;F;2
2021;07201;Bari - Università degli studi;Puglia;SUD;91-100;F;1066
2021;07201;Bari - Università degli studi;Puglia;SUD;66-90;F;218
2021;07201;Bari - Università degli studi;Puglia;SUD;106-110;M;560
2021;07201;Bari - Università degli studi;Puglia;SUD;101-105;F;878
2021;07201;Bari - Università degli studi;Puglia;SUD;106-110;F;1356
2021;07201;Bari - Università degli studi;Puglia;SUD;91-100;M;764
2021;07201;Bari - Università degli studi;Puglia;SUD;101-105;M;416
2021;07201;Bari - Università degli studi;Puglia;SUD;110 e lode;F;1457
2021;07202;Bari - Politecnico;Puglia;SUD;91-100;F;150
2021;07202;Bari - Politecnico;Puglia;SUD;91-100;M;357
2021;07202;Bari - Politecnico;Puglia;SUD;66-90;M;136
2021;07202;Bari - Politecnico;Puglia;SUD;66-90;F;32
2021;07202;Bari - Politecnico;Puglia;SUD;110 e lode;M;324
2021;07202;Bari - Politecnico;Puglia;SUD;106-110;M;268
2021;07202;Bari - Politecnico;Puglia;SUD;106-110;F;178
2021;07202;Bari - Politecnico;Puglia;SUD;101-105;F;97
2021;07202;Bari - Politecnico;Puglia;SUD;101-105;M;196
2021;07202;Bari - Politecnico;Puglia;SUD;110 e lode;F;214
2021;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;110 e lode;F;46
2021;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;91-100;F;54
2021;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;66-90;M;45
2021;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;101-105;F;43
2021;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;110 e lode;M;39
2021;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;106-110;M;37
2021;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;106-110;F;27
2021;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;101-105;M;49
2021;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;91-100;M;84
2021;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;66-90;F;14
2021;07501;Lecce - Università del Salento;Puglia;SUD;110 e lode;M;254
2021;07501;Lecce - Università del Salento;Puglia;SUD;91-100;M;235
2021;07501;Lecce - Università del Salento;Puglia;SUD;91-100;F;402
2021;07501;Lecce - Università del Salento;Puglia;SUD;66-90;M;84
2021;07501;Lecce - Università del Salento;Puglia;SUD;66-90;F;77
2021;07501;Lecce - Università del Salento;Puglia;SUD;106-110;M;192
2021;07501;Lecce - Università del Salento;Puglia;SUD;106-110;F;461
2021;07501;Lecce - Università del Salento;Puglia;SUD;101-105;F;362
2021;07501;Lecce - Università del Salento;Puglia;SUD;101-105;M;158
2021;07501;Lecce - Università del Salento;Puglia;SUD;110 e lode;F;661
2021;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;110 e lode;F;163
2021;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;91-100;M;90
2021;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;91-100;F;102
2021;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;66-90;M;77
2021;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;110 e lode;M;69
2021;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;106-110;M;66
2021;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;106-110;F;132
2021;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;101-105;M;47
2021;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;101-105;F;97
2021;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;66-90;F;43
2021;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;66-90;F;298
2021;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;voto non previsto;F;1
2021;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;voto non previsto;M;1
2021;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;91-100;M;373
2021;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;91-100;F;644
2021;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;66-90;M;410
2021;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;110 e lode;F;570
2021;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;106-110;M;248
2021;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;106-110;F;450
2021;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;101-105;F;437
2021;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;110 e lode;M;292
2021;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;101-105;M;243
2021;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;106-110;M;128
2021;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;91-100;M;176
2021;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;91-100;F;222
2021;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;66-90;M;94
2021;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;66-90;F;66
2021;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;110 e lode;F;234
2021;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;106-110;F;317
2021;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;101-105;M;112
2021;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;101-105;F;225
2021;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;110 e lode;M;79
2021;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;106-110;M;49
2021;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;91-100;F;109
2021;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;66-90;M;61
2021;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;66-90;F;38
2021;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;91-100;M;108
2021;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;106-110;F;62
2021;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;101-105;M;49
2021;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;101-105;F;53
2021;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;110 e lode;M;103
2021;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;110 e lode;F;126
2021;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;110 e lode;F;40
2021;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;91-100;M;6
2021;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;91-100;F;33
2021;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;66-90;M;5
2021;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;110 e lode;M;8
2021;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;106-110;M;2
2021;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;106-110;F;31
2021;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;101-105;M;4
2021;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;101-105;F;31
2021;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;66-90;F;5
2021;08201;Palermo - Università degli studi;Sicilia;ISOLE;66-90;F;199
2021;08201;Palermo - Università degli studi;Sicilia;ISOLE;101-105;M;401
2021;08201;Palermo - Università degli studi;Sicilia;ISOLE;91-100;M;670
2021;08201;Palermo - Università degli studi;Sicilia;ISOLE;91-100;F;778
2021;08201;Palermo - Università degli studi;Sicilia;ISOLE;66-90;M;264
2021;08201;Palermo - Università degli studi;Sicilia;ISOLE;110 e lode;F;1932
2021;08201;Palermo - Università degli studi;Sicilia;ISOLE;101-105;F;678
2021;08201;Palermo - Università degli studi;Sicilia;ISOLE;106-110;F;994
2021;08201;Palermo - Università degli studi;Sicilia;ISOLE;106-110;M;597
2021;08201;Palermo - Università degli studi;Sicilia;ISOLE;110 e lode;M;963
2021;08301;Messina - Università degli studi;Sicilia;ISOLE;110 e lode;F;841
2021;08301;Messina - Università degli studi;Sicilia;ISOLE;91-100;M;368
2021;08301;Messina - Università degli studi;Sicilia;ISOLE;91-100;F;440
2021;08301;Messina - Università degli studi;Sicilia;ISOLE;66-90;M;82
2021;08301;Messina - Università degli studi;Sicilia;ISOLE;110 e lode;M;325
2021;08301;Messina - Università degli studi;Sicilia;ISOLE;106-110;M;256
2021;08301;Messina - Università degli studi;Sicilia;ISOLE;106-110;F;504
2021;08301;Messina - Università degli studi;Sicilia;ISOLE;101-105;M;244
2021;08301;Messina - Università degli studi;Sicilia;ISOLE;101-105;F;430
2021;08301;Messina - Università degli studi;Sicilia;ISOLE;66-90;F;97
2021;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;106-110;M;43
2021;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;66-90;F;61
2021;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;91-100;M;97
2021;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;91-100;F;185
2021;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;66-90;M;64
2021;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;110 e lode;F;163
2021;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;101-105;F;124
2021;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;106-110;F;116
2021;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;101-105;M;59
2021;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;110 e lode;M;41
2021;08701;Catania - Università degli studi;Sicilia;ISOLE;106-110;M;486
2021;08701;Catania - Università degli studi;Sicilia;ISOLE;91-100;M;564
2021;08701;Catania - Università degli studi;Sicilia;ISOLE;91-100;F;837
2021;08701;Catania - Università degli studi;Sicilia;ISOLE;66-90;M;198
2021;08701;Catania - Università degli studi;Sicilia;ISOLE;66-90;F;202
2021;08701;Catania - Università degli studi;Sicilia;ISOLE;110 e lode;F;1206
2021;08701;Catania - Università degli studi;Sicilia;ISOLE;106-110;F;813
2021;08701;Catania - Università degli studi;Sicilia;ISOLE;101-105;M;460
2021;08701;Catania - Università degli studi;Sicilia;ISOLE;101-105;F;617
2021;08701;Catania - Università degli studi;Sicilia;ISOLE;110 e lode;M;711
2021;09001;Sassari - Università degli studi;Sardegna;ISOLE;66-90;F;69
2021;09001;Sassari - Università degli studi;Sardegna;ISOLE;110 e lode;M;216
2021;09001;Sassari - Università degli studi;Sardegna;ISOLE;91-100;M;178
2021;09001;Sassari - Università degli studi;Sardegna;ISOLE;91-100;F;391
2021;09001;Sassari - Università degli studi;Sardegna;ISOLE;101-105;F;285
2021;09001;Sassari - Università degli studi;Sardegna;ISOLE;106-110;M;183
2021;09001;Sassari - Università degli studi;Sardegna;ISOLE;110 e lode;F;481
2021;09001;Sassari - Università degli studi;Sardegna;ISOLE;106-110;F;328
2021;09001;Sassari - Università degli studi;Sardegna;ISOLE;101-105;M;113
2021;09001;Sassari - Università degli studi;Sardegna;ISOLE;66-90;M;63
2021;09201;Cagliari - Università degli studi;Sardegna;ISOLE;110 e lode;F;761
2021;09201;Cagliari - Università degli studi;Sardegna;ISOLE;voto non previsto;F;2
2021;09201;Cagliari - Università degli studi;Sardegna;ISOLE;91-100;M;335
2021;09201;Cagliari - Università degli studi;Sardegna;ISOLE;91-100;F;497
2021;09201;Cagliari - Università degli studi;Sardegna;ISOLE;66-90;M;118
2021;09201;Cagliari - Università degli studi;Sardegna;ISOLE;110 e lode;M;452
2021;09201;Cagliari - Università degli studi;Sardegna;ISOLE;106-110;M;286
2021;09201;Cagliari - Università degli studi;Sardegna;ISOLE;106-110;F;483
2021;09201;Cagliari - Università degli studi;Sardegna;ISOLE;101-105;M;236
2021;09201;Cagliari - Università degli studi;Sardegna;ISOLE;101-105;F;359
2021;09201;Cagliari - Università degli studi;Sardegna;ISOLE;66-90;F;144
2021;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;91-100;F;51290
2021;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;101-105;F;39273
2021;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;voto non previsto;M;43
2021;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;91-100;M;44437
2021;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;66-90;M;21445
2021;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;66-90;F;16069
2021;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;110 e lode;M;33667
2021;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;110 e lode;F;57176
2021;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;106-110;M;30621
2021;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;106-110;F;47188
2021;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;101-105;M;27501
2021;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;voto non previsto;F;73
2020;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;110 e lode;F;1947
2020;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;voto non previsto;F;1
2020;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;91-100;M;1751
2020;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;91-100;F;2510
2020;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;66-90;M;912
2020;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;voto non previsto;M;2
2020;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;106-110;M;1071
2020;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;106-110;F;1955
2020;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;101-105;M;990
2020;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;101-105;F;1713
2020;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;110 e lode;M;1095
2020;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;66-90;F;941
2020;00102;Torino - Politecnico;Piemonte;NORD-OVEST;106-110;M;975
2020;00102;Torino - Politecnico;Piemonte;NORD-OVEST;91-100;M;1536
2020;00102;Torino - Politecnico;Piemonte;NORD-OVEST;91-100;F;692
2020;00102;Torino - Politecnico;Piemonte;NORD-OVEST;66-90;M;1368
2020;00102;Torino - Politecnico;Piemonte;NORD-OVEST;66-90;F;470
2020;00102;Torino - Politecnico;Piemonte;NORD-OVEST;110 e lode;F;289
2020;00102;Torino - Politecnico;Piemonte;NORD-OVEST;106-110;F;456
2020;00102;Torino - Politecnico;Piemonte;NORD-OVEST;101-105;M;834
2020;00102;Torino - Politecnico;Piemonte;NORD-OVEST;101-105;F;393
2020;00102;Torino - Politecnico;Piemonte;NORD-OVEST;110 e lode;M;636
2020;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;110 e lode;M;132
2020;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;91-100;M;230
2020;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;91-100;F;466
2020;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;66-90;M;117
2020;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;66-90;F;144
2020;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;106-110;M;142
2020;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;106-110;F;263
2020;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;101-105;M;128
2020;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;101-105;F;284
2020;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;110 e lode;F;215
2020;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;106-110;M;7
2020;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;91-100;F;16
2020;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;66-90;M;2
2020;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;66-90;F;1
2020;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;110 e lode;F;9
2020;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;91-100;M;27
2020;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;106-110;F;16
2020;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;101-105;M;14
2020;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;101-105;F;28
2020;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;110 e lode;M;4
2020;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;110 e lode;M;9
2020;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;91-100;F;64
2020;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;66-90;M;18
2020;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;66-90;F;25
2020;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;110 e lode;F;18
2020;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;106-110;M;15
2020;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;106-110;F;39
2020;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;101-105;F;42
2020;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;91-100;M;27
2020;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;101-105;M;9
2020;01001;Genova - Università degli studi;Liguria;NORD-OVEST;110 e lode;M;543
2020;01001;Genova - Università degli studi;Liguria;NORD-OVEST;91-100;M;637
2020;01001;Genova - Università degli studi;Liguria;NORD-OVEST;91-100;F;783
2020;01001;Genova - Università degli studi;Liguria;NORD-OVEST;66-90;M;370
2020;01001;Genova - Università degli studi;Liguria;NORD-OVEST;66-90;F;253
2020;01001;Genova - Università degli studi;Liguria;NORD-OVEST;106-110;M;488
2020;01001;Genova - Università degli studi;Liguria;NORD-OVEST;106-110;F;691
2020;01001;Genova - Università degli studi;Liguria;NORD-OVEST;101-105;F;564
2020;01001;Genova - Università degli studi;Liguria;NORD-OVEST;101-105;M;433
2020;01001;Genova - Università degli studi;Liguria;NORD-OVEST;110 e lode;F;947
2020;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;110 e lode;F;81
2020;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;91-100;M;125
2020;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;91-100;F;54
2020;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;66-90;M;103
2020;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;110 e lode;M;55
2020;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;106-110;M;98
2020;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;106-110;F;87
2020;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;101-105;M;87
2020;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;101-105;F;56
2020;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;66-90;F;40
2020;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;110 e lode;M;155
2020;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;91-100;F;353
2020;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;91-100;M;314
